"1",-0.175199686507075
"2",-0.155086673868947
"3",0.0622284189356378
"4",-0.0984796813475967
"5",-0.360101536119129
"6",-0.359865909317393
"7",-0.122323395454851
"8",0.0328982825998442
"9",0.186089895967764
"10",-0.142036649405044
"11",0.337797757217524
"12",-0.180345426728237
"13",-0.481552811114988
"14",-0.205682044950244
"15",0.179503551203032
"16",-0.297983262821902
"17",-0.0849998359469357
"18",0.140572735879738
"19",-0.294118282081636
"20",-0.285406155319491
"21",0.281580199918314
"22",-0.299646654423331
"23",0.155483186502894
"24",-0.197036449227038
"25",-0.00248958551998594
"26",-0.190781830532322
"27",0.126203409252564
"28",0.0283053112993121
"29",-0.389384369297685
"30",0.136368346767224
"31",0.400452586139502
"32",0.272235871319646
"33",0.0953270076641312
"34",0.0637080660606226
"35",-0.164133319313263
"36",0.101188446344088
"37",0.121305591250335
"38",-0.269301687187443
"39",-0.0987265908908443
"40",0.875586567322696
"41",0.14726353737786
"42",-0.367229057237025
"43",0.326813259864204
"44",-0.116143445339891
"45",0.321400492350148
"46",0.108227102264267
"47",-0.158443957164653
"48",0.188478543103579
"49",-0.0988311774335032
"50",0.169926733064369
"51",-0.297192544570477
"52",-0.304681207289317
"53",0.0394332480859485
"54",-0.255335418535198
"55",0.0228261962604067
"56",-0.0762472533966023
"57",-0.30874619686463
"58",-0.176757115808585
"59",-0.146139691202898
"60",0.117828189506496
"61",-0.215161682565719
"62",-0.191722036578335
"63",0.00822130286416774
"64",-0.440923677605138
"65",-0.184948891244103
"66",-0.04968831611229
"67",0.159899708913025
"68",0.0242956550489388
"69",0.322779078731842
"70",-0.201599520169475
"71",-0.452914085327612
"72",-0.146000210767763
"73",-0.00487605762835248
"74",0.315606096792604
"75",-0.124888953079834
"76",-0.205686825969378
"77",0.213428598084632
"78",0.224267241347761
"79",0.640471525291362
"80",0.176193594894
"81",-0.16707919658499
"82",0.209703915328965
"83",-0.170960610313807
"84",0.400048896858387
"85",-0.181620601601813
"86",0.0123489381804749
"87",-0.0485754611951499
"88",-0.498609714881584
"89",0.0200604989973325
"90",-0.347192975588202
"91",-0.365658298198173
"92",0.530276096190203
"93",0.0461177496483998
"94",0.100026590785196
"95",0.531917502014305
"96",-0.117242774177139
"97",-0.0505171885696329
"98",-0.281842055407312
"99",-0.105831518534644
"100",-0.148824792587486
"101",-0.478197924276954
"102",-0.16178376351875
"103",-0.476653931243185
"104",0.190915514030634
"105",-0.135123773013175
"106",0.0188969012313254
"107",-0.196171769098944
"108",0.522293133108581
"109",-0.0419943409380398
"110",-0.269806434153391
"111",0.554214076187281
"112",0.0575234353861382
"113",-0.126557346033222
"114",-0.366506153784453
"115",-0.0785103524276073
"116",-0.182224697009253
"117",0.0463659475519048
"118",-0.249435850068913
"119",-0.0591891216322769
"120",-0.439432614262208
